,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
944,819,839133042,mopt-0-exid4,mopt,279,5cbecd2888fa694d15f06367a8efd583a1adb779bac43835449aa6de35f2e237,crash,944,heap-buffer-overflow,8c74227eed4bf13418aa08e7cfce2860,asan
401,6006,2622851979,symcc-0-exid4,symcc,1853,369490791c3e91350969a4f97e0ba196f9f703937d90ed08efb23c6e32caa3e5,crash,401,SEGV,31fdadb70cea93ae8e5fc42f7429577c,asan
2924,6006,2622851979,symcc-0-exid4,symcc,1853,369490791c3e91350969a4f97e0ba196f9f703937d90ed08efb23c6e32caa3e5,crash,2924,SEGV,3eb5851e990e6e543e3861801339bdd6,tsan
1715,6006,2622851979,symcc-0-exid4,symcc,1853,369490791c3e91350969a4f97e0ba196f9f703937d90ed08efb23c6e32caa3e5,crash,1715,SEGV,f0f342bb14e9e6e68dd08d6238202490,msan
2686,6729,2622851979,symcc-0-exid4,symcc,2170,e3cdf40a932be2e6d21e69514467139362106a18d80b357b218f7f0102d42aeb,crash,2686,SEGV,20342dca7c121d150537a553601f2cff,tsan
144,6729,2622851979,symcc-0-exid4,symcc,2170,e3cdf40a932be2e6d21e69514467139362106a18d80b357b218f7f0102d42aeb,crash,144,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
156,6746,2622851979,symcc-0-exid4,symcc,2184,0e9ca86864b31fe9332c8a4cd2e50b3cb8ac395918e83741dce853183ff9ed2e,crash,156,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
2698,6746,2622851979,symcc-0-exid4,symcc,2184,0e9ca86864b31fe9332c8a4cd2e50b3cb8ac395918e83741dce853183ff9ed2e,crash,2698,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
1005,6778,571354446,fairfuzz-0-exid4,fairfuzz,2213,28e588700ba639413f0e7077aaed61be63cb13c794434b03d87018ef421c425f,crash,1005,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3465,6778,571354446,fairfuzz-0-exid4,fairfuzz,2213,28e588700ba639413f0e7077aaed61be63cb13c794434b03d87018ef421c425f,crash,3465,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
