,discovery_id,discovery_fuzzer,discovery_fuzzer_name,fuzzer_type_description,discovery_time,testcase_hash,testcase_type_description,crash_id,crash_type,crash_frames_hash,sanitizer
3254,2669,1988249409,fairfuzz-0-exid24,fairfuzz,1010,9a9995b5a5a0bc6eb92941f94c79ce6c34c496d66ef285f16ce4ebbf1a87e924,crash,3254,SEGV,82a52b099b0cb44ccb2ec4868c8c055f,tsan
255,2669,1988249409,fairfuzz-0-exid24,fairfuzz,1010,9a9995b5a5a0bc6eb92941f94c79ce6c34c496d66ef285f16ce4ebbf1a87e924,crash,255,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,asan
3545,2753,908186144,afl-0-exid24,afl,1048,8d3ecf50f76a690ce8b8bb2ba8d559c873197a4582595ea00b04dbfca820d8cb,crash,3545,SEGV,2d91054c9de94c5eca7ef99745635aa8,tsan
557,2753,908186144,afl-0-exid24,afl,1048,8d3ecf50f76a690ce8b8bb2ba8d559c873197a4582595ea00b04dbfca820d8cb,crash,557,SEGV,b71cb45c0e69aebbecc7a064fa470eeb,asan
2079,2753,908186144,afl-0-exid24,afl,1048,8d3ecf50f76a690ce8b8bb2ba8d559c873197a4582595ea00b04dbfca820d8cb,crash,2079,SEGV,cd1441e8dfe39c370ba2732fdd1f4b4f,msan
3341,2756,908186144,afl-0-exid24,afl,1049,80714c8b5cec1e24077bb572b1b759c955ff605bbfcc796e3c0279cffb51885b,crash,3341,SEGV,82a52b099b0cb44ccb2ec4868c8c055f,tsan
347,2756,908186144,afl-0-exid24,afl,1049,80714c8b5cec1e24077bb572b1b759c955ff605bbfcc796e3c0279cffb51885b,crash,347,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,asan
3869,3018,908186144,afl-0-exid24,afl,1169,e28e87f670a97806f3b7f769b7ffe0a3cb1aeae86ffced52378184fbec392af4,crash,3869,SEGV,20342dca7c121d150537a553601f2cff,tsan
896,3018,908186144,afl-0-exid24,afl,1169,e28e87f670a97806f3b7f769b7ffe0a3cb1aeae86ffced52378184fbec392af4,crash,896,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
1045,3073,908186144,afl-0-exid24,afl,1178,4866198e62033b4df7a37a8f84678ae064ef86b1ace748650875ca715d3b40e2,crash,1045,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
4002,3073,908186144,afl-0-exid24,afl,1178,4866198e62033b4df7a37a8f84678ae064ef86b1ace748650875ca715d3b40e2,crash,4002,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
2742,3864,1988249409,fairfuzz-0-exid24,fairfuzz,1506,4a85d565bb48e526e590606bbba3d3759b02a6f590ab832deec87a19a268a7a3,crash,2742,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
1256,3864,1988249409,fairfuzz-0-exid24,fairfuzz,1506,4a85d565bb48e526e590606bbba3d3759b02a6f590ab832deec87a19a268a7a3,crash,1256,SEGV,e962321310000bd8f0df569f7feedb44,asan
370,3869,1988249409,fairfuzz-0-exid24,fairfuzz,1509,6b662cdb91945d79d0e6b3d9cfbfd497501780341f9093432d44c6a16ec1cbba,crash,370,SEGV,036970cadbf3539a826ad22b62f77d20,asan
1898,3869,1988249409,fairfuzz-0-exid24,fairfuzz,1509,6b662cdb91945d79d0e6b3d9cfbfd497501780341f9093432d44c6a16ec1cbba,crash,1898,SEGV,0ab214692ecb89468e279d02fe53320c,msan
2947,3904,1988249409,fairfuzz-0-exid24,fairfuzz,1516,6cecf9ee4ba361c1b965b9a3e30124186fcf7b58a43bc49b469d1c9d04cf04cf,crash,2947,SEGV,6128f51c6c406ea6fb7c22ab72995672,msan
1475,3904,1988249409,fairfuzz-0-exid24,fairfuzz,1516,6cecf9ee4ba361c1b965b9a3e30124186fcf7b58a43bc49b469d1c9d04cf04cf,crash,1475,SEGV,cba4c4a26a9acbe4942b5a0f31f84451,asan
1089,3905,1988249409,fairfuzz-0-exid24,fairfuzz,1516,3d53bf71112b6dd025272fc2c854188626c733a56c10ef45684a7289ad777036,crash,1089,SEGV,76963e8d3021a3a3740288656624dc7e,asan
2581,3905,1988249409,fairfuzz-0-exid24,fairfuzz,1516,3d53bf71112b6dd025272fc2c854188626c733a56c10ef45684a7289ad777036,crash,2581,SEGV,e0c7e593bb81a6ff05eb77f65af7cc7c,msan
5,4161,1988249409,fairfuzz-0-exid24,fairfuzz,1653,ebdd9b79929b2f7141fe07a478c6b02c831ba7bc04d2b8ec2fc422d598f942ac,crash,5,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan
3023,4161,1988249409,fairfuzz-0-exid24,fairfuzz,1653,ebdd9b79929b2f7141fe07a478c6b02c831ba7bc04d2b8ec2fc422d598f942ac,crash,3023,SEGV,a5405891c81691e1eec2684d72a85f21,tsan
435,4165,1988249409,fairfuzz-0-exid24,fairfuzz,1656,cec5d89156268c72a0923b82c1109161c0463b32e4c107430b8cac9272bb6cb8,crash,435,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3425,4165,1988249409,fairfuzz-0-exid24,fairfuzz,1656,cec5d89156268c72a0923b82c1109161c0463b32e4c107430b8cac9272bb6cb8,crash,3425,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
4125,4487,252339739,aflfast-0-exid24,aflfast,1703,8a8c935a12775dd387f84eb5d3b110046784cd1993211027a1180b0c81ecdcbd,crash,4125,SEGV,82a52b099b0cb44ccb2ec4868c8c055f,tsan
1171,4487,252339739,aflfast-0-exid24,aflfast,1703,8a8c935a12775dd387f84eb5d3b110046784cd1993211027a1180b0c81ecdcbd,crash,1171,SEGV,8e3b5edd63978d4a20e0ae0d181fcd60,asan
877,4614,252339739,aflfast-0-exid24,aflfast,1747,94e189dafa237ebe1022de8f6f6d9530dd6c3d6b2d7b9d4071e6d8044934bfe9,crash,877,SEGV,3b34085a6c59f7df3b1f34b996a4eacc,asan
3851,4614,252339739,aflfast-0-exid24,aflfast,1747,94e189dafa237ebe1022de8f6f6d9530dd6c3d6b2d7b9d4071e6d8044934bfe9,crash,3851,SEGV,96f96aaa3e6be22754adfddb27164944,tsan
3490,4629,908186144,afl-0-exid24,afl,1752,0f417f163c72ed88d6d6b4b3d8fcb94c4b17f0e083a67b06531676a8613ad29b,crash,3490,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan
500,4629,908186144,afl-0-exid24,afl,1752,0f417f163c72ed88d6d6b4b3d8fcb94c4b17f0e083a67b06531676a8613ad29b,crash,500,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan
430,4711,252339739,aflfast-0-exid24,aflfast,1796,aa43111f68cfcfc3427580e1828947a959969d8536e9d61dcf30f0c57fd8783b,crash,430,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3420,4711,252339739,aflfast-0-exid24,aflfast,1796,aa43111f68cfcfc3427580e1828947a959969d8536e9d61dcf30f0c57fd8783b,crash,3420,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
2466,4786,908186144,afl-0-exid24,afl,1833,3b307047aee16803ef1812ed59234e717a77f99f8914028d76d714ee90f6285a,crash,2466,SEGV,0646f8dc98605131cbd13c096e45cad3,msan
965,4786,908186144,afl-0-exid24,afl,1833,3b307047aee16803ef1812ed59234e717a77f99f8914028d76d714ee90f6285a,crash,965,SEGV,e962321310000bd8f0df569f7feedb44,asan
3182,4977,252339739,aflfast-0-exid24,aflfast,1942,5a61bdd1d3998ebbb2e4314bb0378373f013ae367307e07e70aa25007bc11208,crash,3182,SEGV,3b314419f1753049f9092113c476a5b4,tsan
176,4977,252339739,aflfast-0-exid24,aflfast,1942,5a61bdd1d3998ebbb2e4314bb0378373f013ae367307e07e70aa25007bc11208,crash,176,SEGV,6c94fd057732ad5590f3d2a7416e1f8d,asan
4016,5101,252339739,aflfast-0-exid24,aflfast,2018,876f4a451f148cf4c1544ecb5e40cb6fc5dae415f5ccb3148c287d7256cbb184,crash,4016,SEGV,20342dca7c121d150537a553601f2cff,tsan
1059,5101,252339739,aflfast-0-exid24,aflfast,2018,876f4a451f148cf4c1544ecb5e40cb6fc5dae415f5ccb3148c287d7256cbb184,crash,1059,SEGV,7eb8a033fb93be1a166b929b057f47e8,asan
4397,5103,1988249409,fairfuzz-0-exid24,fairfuzz,2019,bae5f7c7a352fc3e0aed4002aa04265fd8212ade84521f6ba11e1db5d3d1dbf0,crash,4397,SEGV,29c9bea4133ee9c945c5692f13ce2abb,tsan
1461,5103,1988249409,fairfuzz-0-exid24,fairfuzz,2019,bae5f7c7a352fc3e0aed4002aa04265fd8212ade84521f6ba11e1db5d3d1dbf0,crash,1461,SEGV,fd034a6edf6c2fa2bf0cf8afe6ed5cf5,asan
91,5293,1988249409,fairfuzz-0-exid24,fairfuzz,2088,32e5418b8a90bc46ada65f0bebb94ae308802e30f3d73e40e1a2e980b33d2137,crash,91,SEGV,0c22f5df8527d37af8fb39cf84536a5f,asan
3103,5293,1988249409,fairfuzz-0-exid24,fairfuzz,2088,32e5418b8a90bc46ada65f0bebb94ae308802e30f3d73e40e1a2e980b33d2137,crash,3103,SEGV,eb5d682f5a89e229ebd2b7426817c68a,tsan
2561,5317,1988249409,fairfuzz-0-exid24,fairfuzz,2099,00c6527d91e3050e85075b38968d8b6192bee1a052aafe4ad93e3b39c97efb12,crash,2561,SEGV,404bda1b199064724efef5872299313a,msan
1068,5317,1988249409,fairfuzz-0-exid24,fairfuzz,2099,00c6527d91e3050e85075b38968d8b6192bee1a052aafe4ad93e3b39c97efb12,crash,1068,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan
140,5563,1988249409,fairfuzz-0-exid24,fairfuzz,2243,9bf62910cfb8eb2bdff17ce39dfa4e7df5751b2ceeba3e10dd6973ee2c43cc60,crash,140,SEGV,0c809dc479e32efbbfe3e1e2e8f86045,asan
3151,5563,1988249409,fairfuzz-0-exid24,fairfuzz,2243,9bf62910cfb8eb2bdff17ce39dfa4e7df5751b2ceeba3e10dd6973ee2c43cc60,crash,3151,SEGV,f51ba2c3a608d38078af9e8834755d7a,tsan
3669,5688,1988249409,fairfuzz-0-exid24,fairfuzz,2324,076aec8a174fce36655f4c84fb0b47ec57d591ea5bbf584584e12bbde952feaf,crash,3669,SEGV,2d91054c9de94c5eca7ef99745635aa8,tsan
687,5688,1988249409,fairfuzz-0-exid24,fairfuzz,2324,076aec8a174fce36655f4c84fb0b47ec57d591ea5bbf584584e12bbde952feaf,crash,687,SEGV,b71cb45c0e69aebbecc7a064fa470eeb,asan
2202,5688,1988249409,fairfuzz-0-exid24,fairfuzz,2324,076aec8a174fce36655f4c84fb0b47ec57d591ea5bbf584584e12bbde952feaf,crash,2202,SEGV,cd1441e8dfe39c370ba2732fdd1f4b4f,msan
344,5791,1988249409,fairfuzz-0-exid24,fairfuzz,2373,87e7fffee889c85cc05df7be7cda2ec104674a8677c5d58ae6deeb9f51b5303b,crash,344,SEGV,158451269c95aabc43bea3f0711dfebf,asan
3338,5791,1988249409,fairfuzz-0-exid24,fairfuzz,2373,87e7fffee889c85cc05df7be7cda2ec104674a8677c5d58ae6deeb9f51b5303b,crash,3338,SEGV,5d358e824d65a4dae55a6405dcf2eb3c,tsan
1739,6381,908186144,afl-0-exid24,afl,2712,f89fb20d79e846455631e78ad2ad415618c871c416cb4d0acedce24af681abf7,crash,1739,SEGV,404bda1b199064724efef5872299313a,msan
199,6381,908186144,afl-0-exid24,afl,2712,f89fb20d79e846455631e78ad2ad415618c871c416cb4d0acedce24af681abf7,crash,199,negative-size-param,822aa6c6e293b6234ac2dd3610e0eaf3,asan
1081,6456,908186144,afl-0-exid24,afl,2777,d6242619ad9b63d24ece55feb10b6fd7e776df21512d6796c3233f64fc3f92e3,crash,1081,SEGV,38bc48030081a627551bd409c81914db,asan
4036,6456,908186144,afl-0-exid24,afl,2777,d6242619ad9b63d24ece55feb10b6fd7e776df21512d6796c3233f64fc3f92e3,crash,4036,SEGV,73a9b8171fe45630b84ad75a07663828,tsan
571,6487,908186144,afl-0-exid24,afl,2798,88e51bd8c323e378cc46142ac2f7bc81057b104865b12716dbbb21677d993178,crash,571,SEGV,4a436bc2ae0b651b32668457aab5f28a,asan
