,discovery_id,fuzzer,block_source,block_target
1,1,afl-0-exid21,28846,28852
2,2,fairfuzz-0-exid21,1974,2468
3,3,afl-0-exid21,8030,8043
4,4,fairfuzz-0-exid21,12906,12918
5,5,afl-0-exid21,1200,1214
8,8,fairfuzz-0-exid21,9532,9593
9,9,afl-0-exid21,7731,7891
12,12,fairfuzz-0-exid21,10083,10101
13,13,afl-0-exid21,5953,5962
14,14,fairfuzz-0-exid21,13185,13198
15,15,afl-0-exid21,13209,13212
16,16,fairfuzz-0-exid21,10815,10904
17,17,afl-0-exid21,8939,8960
18,18,fairfuzz-0-exid21,12812,12830
19,19,afl-0-exid21,280,611
20,20,fairfuzz-0-exid21,11183,11192
21,21,afl-0-exid21,11026,11033
26,26,fairfuzz-0-exid21,9546,9553
27,27,afl-0-exid21,2058,2067
28,28,fairfuzz-0-exid21,2158,2169
31,31,afl-0-exid21,2367,185
32,32,fairfuzz-0-exid21,801,815
33,33,afl-0-exid21,2067,2089
34,34,fairfuzz-0-exid21,1091,1095
35,35,aflplusplus-0-exid21,3535,3538
36,36,afl-0-exid21,10968,10975
38,38,aflplusplus-0-exid21,10693,10700
40,40,fairfuzz-0-exid21,11612,11618
41,41,aflplusplus-0-exid21,7999,8048
42,42,afl-0-exid21,2129,2144
44,44,aflplusplus-0-exid21,10940,10953
45,45,afl-0-exid21,9139,9151
47,47,aflplusplus-0-exid21,1449,1463
49,49,fairfuzz-0-exid21,9780,9785
50,50,aflplusplus-0-exid21,10798,10911
52,52,fairfuzz-0-exid21,11597,11608
53,53,aflplusplus-0-exid21,10298,10320
56,56,aflplusplus-0-exid21,9625,9636
57,57,afl-0-exid21,2089,2102
58,58,fairfuzz-0-exid21,533,537
62,62,aflfast-0-exid21,26453,26456
64,64,aflplusplus-0-exid21,575,579
66,66,aflfast-0-exid21,12590,12604
67,67,afl-0-exid21,1217,1221
68,68,aflplusplus-0-exid21,1172,2468
69,69,fairfuzz-0-exid21,10367,10508
70,70,aflfast-0-exid21,11138,11147
73,73,aflfast-0-exid21,10763,10793
74,74,afl-0-exid21,8025,8043
77,77,aflfast-0-exid21,5403,5607
79,79,aflplusplus-0-exid21,280,1196
81,81,aflfast-0-exid21,28796,29001
84,84,aflfast-0-exid21,10815,10904
90,90,aflfast-0-exid21,857,2468
93,93,aflfast-0-exid21,12837,12847
95,95,fairfuzz-0-exid21,752,2468
96,96,aflfast-0-exid21,10298,10320
102,102,aflfast-0-exid21,9553,9566
104,104,fairfuzz-0-exid21,9812,9817
108,108,fairfuzz-0-exid21,11572,11583
112,112,fairfuzz-0-exid21,6084,6137
113,113,afl-0-exid21,1843,341
117,117,afl-0-exid21,2398,2441
119,119,afl-0-exid21,9785,9838
121,121,afl-0-exid21,28904,28939
122,122,fairfuzz-0-exid21,9169,9227
124,124,fairfuzz-0-exid21,9010,9031
127,127,afl-0-exid21,1053,1067
129,129,afl-0-exid21,11138,11301
130,130,fairfuzz-0-exid21,2412,2420
131,131,afl-0-exid21,941,2468
132,132,fairfuzz-0-exid21,9807,9820
136,136,fairfuzz-0-exid21,9566,9573
137,137,aflplusplus-0-exid21,2367,185
140,140,aflplusplus-0-exid21,9111,9117
142,142,fairfuzz-0-exid21,280,1719
144,144,afl-0-exid21,11225,11253
145,145,fairfuzz-0-exid21,1067,2468
146,146,aflplusplus-0-exid21,10289,10306
147,147,afl-0-exid21,9785,9787
148,148,fairfuzz-0-exid21,1843,341
149,149,aflplusplus-0-exid21,3001,3121
153,153,afl-0-exid21,10415,10421
155,155,aflplusplus-0-exid21,280,1719
157,157,fairfuzz-0-exid21,12566,12575
164,164,aflplusplus-0-exid21,28885,28893
166,166,aflfast-0-exid21,1829,1843
170,170,aflfast-0-exid21,899,2468
178,178,aflfast-0-exid21,1221,1235
182,182,aflfast-0-exid21,1723,1737
183,183,fairfuzz-0-exid21,9802,9838
184,184,aflplusplus-0-exid21,10367,10508
186,186,aflfast-0-exid21,2111,2115
191,191,fairfuzz-0-exid21,2412,2427
197,197,afl-0-exid21,9188,9210
199,199,fairfuzz-0-exid21,11138,11301
202,202,aflfast-0-exid21,9573,9583
206,206,aflfast-0-exid21,1095,1109
209,209,afl-0-exid21,280,881
211,211,fairfuzz-0-exid21,1235,2468
213,213,afl-0-exid21,9010,9031
214,214,aflfast-0-exid21,2184,2188
215,215,fairfuzz-0-exid21,10542,10564
218,218,aflfast-0-exid21,9010,9031
219,219,fairfuzz-0-exid21,11262,11267
220,220,aflplusplus-0-exid21,11563,11577
221,221,afl-0-exid21,8787,8813
224,224,aflplusplus-0-exid21,1109,2468
229,229,afl-0-exid21,3134,3134
231,231,fairfuzz-0-exid21,9136,9157
234,234,aflfast-0-exid21,10021,10030
240,240,aflplusplus-0-exid21,1843,341
242,242,aflfast-0-exid21,10147,10127
244,244,aflplusplus-0-exid21,10289,10320
246,246,aflfast-0-exid21,280,797
248,248,aflplusplus-0-exid21,11577,11583
256,256,aflplusplus-0-exid21,9780,9785
258,258,aflfast-0-exid21,9136,9139
266,266,aflfast-0-exid21,927,941
279,279,fairfuzz-0-exid21,280,1807
281,281,afl-0-exid21,797,801
284,284,aflplusplus-0-exid21,9785,9838
288,288,aflplusplus-0-exid21,2089,2097
289,289,afl-0-exid21,9807,9820
290,290,aflfast-0-exid21,10367,10508
291,291,fairfuzz-0-exid21,280,1610
293,293,afl-0-exid21,3095,3099
296,296,aflplusplus-0-exid21,801,815
304,304,aflplusplus-0-exid21,6078,6084
306,306,aflfast-0-exid21,10289,10306
315,315,fairfuzz-0-exid21,7902,7908
318,318,fairfuzz-0-exid21,1116,1130
319,319,aflplusplus-0-exid21,885,899
324,324,afl-0-exid21,280,1343
329,329,aflfast-0-exid21,6084,6137
333,333,aflfast-0-exid21,1053,1067
335,335,aflplusplus-0-exid21,2172,2184
336,336,afl-0-exid21,6078,6084
339,339,aflplusplus-0-exid21,9010,9031
345,345,aflfast-0-exid21,10415,10421
347,347,aflplusplus-0-exid21,9861,9869
354,354,fairfuzz-0-exid21,8025,8043
355,355,aflplusplus-0-exid21,10127,10138
360,360,afl-0-exid21,10542,10564
365,365,aflfast-0-exid21,1807,1811
366,366,fairfuzz-0-exid21,1852,1866
369,369,aflfast-0-exid21,10500,10503
370,370,fairfuzz-0-exid21,11004,11017
374,374,fairfuzz-0-exid21,28910,28917
378,378,fairfuzz-0-exid21,10989,10993
386,386,fairfuzz-0-exid21,941,2468
393,393,aflfast-0-exid21,10289,10320
397,397,aflfast-0-exid21,1614,1628
400,400,afl-0-exid21,2412,2427
404,404,afl-0-exid21,10331,10500
408,408,afl-0-exid21,9802,9838
409,409,aflfast-0-exid21,10968,10975
412,412,afl-0-exid21,463,467
418,418,aflplusplus-0-exid21,1811,341
419,419,fairfuzz-0-exid21,8813,8824
422,422,aflplusplus-0-exid21,10331,10500
425,425,aflfast-0-exid21,9136,9157
428,428,afl-0-exid21,2385,2398
432,432,afl-0-exid21,1811,341
433,433,aflfast-0-exid21,7902,7908
437,437,aflfast-0-exid21,11572,11583
442,442,aflplusplus-0-exid21,10968,10975
450,450,aflplusplus-0-exid21,9817,9820
451,451,fairfuzz-0-exid21,1361,2468
452,452,afl-0-exid21,28662,28669
454,454,aflplusplus-0-exid21,8025,8043
456,456,afl-0-exid21,1848,1852
458,458,aflplusplus-0-exid21,9802,9838
465,465,aflfast-0-exid21,9780,9785
467,467,fairfuzz-0-exid21,3121,3153
471,471,fairfuzz-0-exid21,11411,11388
478,478,aflplusplus-0-exid21,9807,9820
481,481,aflfast-0-exid21,9785,9838
487,487,fairfuzz-0-exid21,280,1406
515,515,fairfuzz-0-exid21,1070,1074
550,550,aflplusplus-0-exid21,11037,11050
552,552,afl-0-exid21,5640,5645
562,562,aflplusplus-0-exid21,280,986
564,564,afl-0-exid21,1242,1256
573,573,aflplusplus-0-exid21,902,906
578,578,aflfast-0-exid21,3433,3449
579,579,fairfuzz-0-exid21,13262,13347
585,585,aflplusplus-0-exid21,1242,1256
586,586,aflfast-0-exid21,11033,11037
590,590,aflplusplus-0-exid21,794,2468
594,594,aflplusplus-0-exid21,713,717
596,596,aflfast-0-exid21,1004,2468
597,597,afl-0-exid21,10989,10993
599,599,fairfuzz-0-exid21,3118,3121
608,608,aflfast-0-exid21,902,906
624,624,afl-0-exid21,1326,1340
629,629,aflfast-0-exid21,280,1238
632,632,aflfast-0-exid21,280,776
635,635,aflfast-0-exid21,731,2468
639,639,afl-0-exid21,1410,2468
644,644,aflfast-0-exid21,28904,28910
648,648,afl-0-exid21,460,341
652,652,aflplusplus-0-exid21,9897,9900
656,656,aflplusplus-0-exid21,9897,10101
667,667,afl-0-exid21,3159,3159
690,690,aflfast-0-exid21,9914,9924
693,693,aflfast-0-exid21,9897,10101
695,695,aflplusplus-0-exid21,280,818
698,698,aflplusplus-0-exid21,280,755
703,703,afl-0-exid21,3121,3153
704,704,aflplusplus-0-exid21,1284,1298
711,711,afl-0-exid21,3012,3121
712,712,fairfuzz-0-exid21,293,297
725,725,afl-0-exid21,280,1610
730,730,aflfast-0-exid21,822,836
733,733,aflfast-0-exid21,755,759
734,734,fairfuzz-0-exid21,10645,10688
740,740,aflfast-0-exid21,1280,1284
770,770,afl-0-exid21,280,1070
771,771,fairfuzz-0-exid21,731,2468
777,777,fairfuzz-0-exid21,1280,1284
782,782,afl-0-exid21,280,1112
802,802,aflplusplus-0-exid21,1848,1852
803,803,fairfuzz-0-exid21,1389,1403
806,806,afl-0-exid21,12617,12675
809,809,fairfuzz-0-exid21,11506,11518
825,825,aflplusplus-0-exid21,1389,1403
826,826,afl-0-exid21,10741,10754
828,828,aflplusplus-0-exid21,2683,2692
832,832,fairfuzz-0-exid21,3118,3246
835,835,afl-0-exid21,1389,1403
838,838,fairfuzz-0-exid21,2717,2733
841,841,fairfuzz-0-exid21,1340,2468
842,842,aflfast-0-exid21,280,1848
845,845,afl-0-exid21,12938,12931
848,848,fairfuzz-0-exid21,1763,1767
857,857,afl-0-exid21,11050,11058
870,870,afl-0-exid21,11147,11281
872,872,aflfast-0-exid21,1389,1403
876,876,aflfast-0-exid21,442,446
883,883,fairfuzz-0-exid21,280,510
892,892,afl-0-exid21,280,902
899,899,afl-0-exid21,11225,11229
904,904,afl-0-exid21,9546,9589
914,914,afl-0-exid21,10645,10688
928,928,afl-0-exid21,1781,341
945,945,afl-0-exid21,717,731
947,947,afl-0-exid21,13383,13398
951,951,afl-0-exid21,2717,2726
956,956,afl-0-exid21,293,297
957,957,fairfuzz-0-exid21,10754,10760
968,968,afl-0-exid21,11220,11281
976,976,fairfuzz-0-exid21,3099,3099
993,993,fairfuzz-0-exid21,794,2468
995,995,fairfuzz-0-exid21,11247,11295
