,discovery_id,fuzzer,block_source,block_target
1,1,symcc-0-exid4,19712,19714
2,2,symcc-0-exid4,55684,55686
3,3,mopt-0-exid4,28752,28763
4,4,symcc-0-exid4,56582,56602
5,5,mopt-0-exid4,6453,6456
6,6,symcc-0-exid4,10237,10250
7,7,mopt-0-exid4,2807,2818
8,8,mopt-0-exid4,55076,55083
9,9,symcc-0-exid4,12211,12222
10,10,fairfuzz-0-exid4,14582,14586
11,11,symcc-0-exid4,522,532
12,12,fairfuzz-0-exid4,56954,56959
13,13,symcc-0-exid4,12773,12828
14,14,fairfuzz-0-exid4,10186,10200
15,15,mopt-0-exid4,48406,48415
16,16,symcc-0-exid4,132,845
17,17,fairfuzz-0-exid4,40438,40448
18,18,mopt-0-exid4,147,150
19,19,symcc-0-exid4,150,839
20,20,fairfuzz-0-exid4,150,839
21,21,mopt-0-exid4,48876,48910
22,22,symcc-0-exid4,48876,48910
23,23,fairfuzz-0-exid4,12231,12240
24,24,mopt-0-exid4,48952,48973
25,25,symcc-0-exid4,642,647
27,27,mopt-0-exid4,12729,12768
28,28,symcc-0-exid4,12744,12768
29,29,fairfuzz-0-exid4,12899,12906
31,31,symcc-0-exid4,58205,58283
32,32,fairfuzz-0-exid4,502,522
35,35,fairfuzz-0-exid4,58194,58198
37,37,symcc-0-exid4,26818,26831
38,38,fairfuzz-0-exid4,12758,12765
39,39,mopt-0-exid4,26844,26850
41,41,fairfuzz-0-exid4,48322,48326
42,42,mopt-0-exid4,48000,48031
44,44,fairfuzz-0-exid4,48357,48101
45,45,mopt-0-exid4,5300,5304
46,46,symcc-0-exid4,5188,5192
47,47,fairfuzz-0-exid4,26818,26831
49,49,symcc-0-exid4,58194,58198
50,50,fairfuzz-0-exid4,58293,58300
53,53,fairfuzz-0-exid4,48952,48973
54,54,aflplusplus-0-exid4,60650,60676
55,55,mopt-0-exid4,5,27
58,58,aflplusplus-0-exid4,29914,29932
59,59,mopt-0-exid4,58194,58198
61,61,aflplusplus-0-exid4,5743,5746
62,62,fairfuzz-0-exid4,49205,49222
63,63,mopt-0-exid4,5199,5203
64,64,symcc-0-exid4,5236,5277
65,65,aflplusplus-0-exid4,2800,2807
67,67,mopt-0-exid4,474,479
69,69,aflplusplus-0-exid4,147,150
71,71,mopt-0-exid4,46505,46626
72,72,symcc-0-exid4,51407,51425
73,73,aflplusplus-0-exid4,445,455
74,74,fairfuzz-0-exid4,105,132
76,76,aflplusplus-0-exid4,474,479
78,78,fairfuzz-0-exid4,48966,48973
79,79,mopt-0-exid4,49160,49166
80,80,aflplusplus-0-exid4,12133,12139
81,81,symcc-0-exid4,49222,49235
82,82,fairfuzz-0-exid4,60825,60830
83,83,aflplusplus-0-exid4,12758,12765
84,84,mopt-0-exid4,58205,58283
88,88,fairfuzz-0-exid4,46778,46799
90,90,symcc-0-exid4,51433,51451
91,91,aflplusplus-0-exid4,7656,7670
95,95,aflplusplus-0-exid4,56713,56720
96,96,fairfuzz-0-exid4,26852,26854
101,101,mopt-0-exid4,57955,57967
102,102,symcc-0-exid4,53208,53224
103,103,aflplusplus-0-exid4,46799,46773
104,104,fairfuzz-0-exid4,5089,5096
106,106,symcc-0-exid4,46544,46557
107,107,aflplusplus-0-exid4,56675,56677
108,108,fairfuzz-0-exid4,5277,5284
111,111,aflplusplus-0-exid4,56476,56695
112,112,fairfuzz-0-exid4,629,642
115,115,fairfuzz-0-exid4,48241,48261
116,116,aflplusplus-0-exid4,5300,5304
117,117,mopt-0-exid4,672,682
118,118,symcc-0-exid4,5181,5188
119,119,fairfuzz-0-exid4,48000,48031
120,120,aflplusplus-0-exid4,51325,51330
121,121,fairfuzz-0-exid4,48280,48313
122,122,mopt-0-exid4,48365,48372
124,124,aflplusplus-0-exid4,46873,46845
128,128,aflplusplus-0-exid4,51433,51444
130,130,fairfuzz-0-exid4,46845,46878
135,135,symcc-0-exid4,5035,5039
136,136,aflplusplus-0-exid4,10308,10330
137,137,mopt-0-exid4,5181,5188
140,140,aflplusplus-0-exid4,48124,48140
145,145,mopt-0-exid4,60825,60830
146,146,fairfuzz-0-exid4,58163,58187
148,148,aflplusplus-0-exid4,60987,61007
149,149,mopt-0-exid4,48124,48140
152,152,aflplusplus-0-exid4,5,27
