,benchmark,fuzzer_combination,expid,edge
0,libxml2,fca,19,3751-3760
1,libxml2,fca,19,85609-85630
2,libxml2,fca,19,5651-5667
3,libxml2,fca,19,6168-6186
4,libxml2,fca,19,32034-32059
5,libxml2,fca,19,49667-49765
6,libxml2,fca,19,1446-1501
7,libxml2,fca,19,32409-32416
8,libxml2,fca,19,375107-375109
9,libxml2,fca,19,21389-21428
10,libxml2,fca,19,84560-84571
11,libxml2,fca,19,272594-272609
12,libxml2,fca,19,374361-374376
13,libxml2,fca,19,32123-32615
14,libxml2,fca,19,33342-33344
15,libxml2,fca,19,76234-76185
16,libxml2,fca,19,150605-150611
17,libxml2,fca,19,38953-38956
18,libxml2,fca,19,367854-367862
19,libxml2,fca,19,11732-11759
20,libxml2,fca,19,421974-421985
21,libxml2,fca,19,21543-21555
22,libxml2,fca,19,91808-91813
23,libxml2,fca,19,8421-8473
24,libxml2,fca,19,394812-394820
25,libxml2,fca,19,372731-372743
26,libxml2,fca,19,121723-121758
27,libxml2,fca,19,14274-14292
28,libxml2,fca,19,14238-14247
29,libxml2,fca,19,92277-92335
30,libxml2,fca,19,22482-22494
31,libxml2,fca,19,33668-34548
32,libxml2,fca,19,12429-12443
33,libxml2,fca,19,21682-21734
34,libxml2,fca,19,41556-41609
35,libxml2,fca,19,366127-366129
36,libxml2,fca,19,44040-44051
37,libxml2,fca,19,11052-11078
38,libxml2,fca,19,10895-10927
39,libxml2,fca,19,53204-53214
40,libxml2,fca,19,406813-406824
41,libxml2,fca,19,43913-43931
42,libxml2,fca,19,51182-51196
43,libxml2,fca,19,415569-415579
44,libxml2,fca,19,37092-37149
45,libxml2,fca,19,9325-9332
46,libxml2,fca,19,21734-21756
47,libxml2,fca,19,43552-43556
48,libxml2,fca,19,6924-7218
49,libxml2,fca,19,146155-146157
50,libxml2,fca,19,5559-5633
51,libxml2,fca,19,108983-108994
52,libxml2,fca,19,54892-54911
53,libxml2,fca,19,518-561
54,libxml2,fca,19,54468-54538
55,libxml2,fca,19,9534-9543
56,libxml2,fca,19,15099-15399
57,libxml2,fca,19,396325-396331
58,libxml2,fca,19,280443-280450
59,libxml2,fca,19,150057-150066
60,libxml2,fca,19,15578-15588
61,libxml2,fca,19,44151-44465
62,libxml2,fca,19,144632-144677
63,libxml2,fca,19,54568-54587
64,libxml2,fca,19,49582-49584
65,libxml2,fca,19,10427-10439
66,libxml2,fca,19,410561-410572
67,libxml2,fca,19,18988-19022
68,libxml2,fca,19,24707-24734
69,libxml2,fca,19,18368-18375
70,libxml2,fca,19,403595-403630
71,libxml2,fca,19,24343-24345
72,libxml2,fca,19,42910-42924
73,libxml2,fca,19,377124-377435
74,libxml2,fca,19,420432-420445
75,libxml2,fca,19,112805-112834
76,libxml2,fca,19,282893-282899
77,libxml2,fca,19,20331-20367
78,libxml2,fca,19,84450-84484
79,libxml2,fca,19,41937-41947
80,libxml2,fca,19,406209-406231
81,libxml2,fca,19,55811-55821
82,libxml2,fca,19,406083-406108
83,libxml2,fca,19,377811-377815
84,libxml2,fca,19,11284-11293
85,libxml2,fca,19,142030-142392
86,libxml2,fca,19,107951-107969
87,libxml2,fca,19,6918-7218
88,libxml2,fca,19,84334-84348
89,libxml2,fca,19,280733-280742
90,libxml2,fca,19,33305-33319
91,libxml2,fca,19,372170-372182
